order_id,order_date,customer_name,city,product_name,category,unit_price,quantity,discount,payment_method,returned
ORD-102362,Oct 12 2025, natalie foster  ,Sidon,Olive Oil 1L,Grocery,9.9,1.0,0.0,wallet,N
ORD-102363,Nov 22 2025,Christopher Butler,Tyre,Olive Oil 1L,Grocery,9.9,3.0,2.5,cash,N
ORD-102364,Oct 27 2025, nicole abbott  ,Beirut,Toothpaste,Personal Care,$2.3,1.0,1.0,card,Y
ORD-102365,Jan 23 2026,Timothy Davis,Zahle,Wireless Mouse,Electronics,$17.95,1.0,0.0,cash,N
ORD-102366,29/12/2025, christopher brown  ,Tripoli,Laptop Stand,Office,23.1,1.0,1.0,wallet,N
ORD-102367,11/11/2025,Bethany Davis,Tripoli,Wireless Mouse,Electronics,$17.95,,0.0,cash,Y
ORD-102368,01/10/2025, kevin bennett  ,Tripoli,USB-C Cable,Accessories,6.3,1.0,,wallet,N
ORD-102369,Jan 13 2026,Jason Martinez, ?????,Toothpaste,Personal Care,2.42,,1.0,cash,N
ORD-102370,Nov 26 2025,Jillian Davis,Tripoli,Laptop Stand,Office,20.9,1.0,1.0,cash,N
ORD-102371,15/10/2025,Megan Williams,Beirut,Notebook A5,Office,3.32,1.0,1.0,cash,N
ORD-102372,Jan 12 2026,Daniel Walton,beirut ,Bluetooth Speaker,Electronics,36.75,1.0,,wallet,N
ORD-102373,Oct 20 2025, jeremy pacheco  ,beirut ,Protein Bar,Grocery,2.16,3.0,,cash,N
ORD-102374,2025-12-09, kevin miller  ,Tyre,Bluetooth Speaker,Electronics,36.75,1.0,0.0,cash,Y
ORD-102375,23/11/2025,Andre Mcintyre,Tyre,Toothpaste,Personal Care,2.3,3.0,1.0,card,N
ORD-102376,10/10/2025, shannon wells  ,beirut ,iPhone 14 Case,Accessories,$12.5,2.0,1.0,cash,N
ORD-102377,Nov 15 2025,James Weiss,Byblos,Bluetooth Speaker,Electronics,$35.0,,0.0,wallet,N
ORD-102378,14/10/2025,John Beck,Sidon,USB-C Cable,Accessories,5.7,2.0,0.0,cash,N
ORD-102379,Dec 19 2025,Dr. Thomas Hester,Beirut,Wireless Mouse,Electronics,19.84,3.0,0.0,cash,N
ORD-102380,Jan 26 2026,Jamie Snyder,beirut ,iPhone 14 Case,Accessories,$15.0,1.0,,card,N
ORD-102381,20/12/2025, edward turner  ,Beirut,Toothpaste,Personal Care,2.3,3.0,0.0,wallet,N
ORD-102382,11/01/2026,Madison Harris,Tyre,Wireless Mouse,Electronics,19.84,3.0,,wallet,N
ORD-102383,10/01/2026, jessica clayton  ,Beirut,Toothpaste,Personal Care,2.3,1.0,0.0,wallet,N
ORD-102384,Oct 25 2025, scott pittman  ,Jounieh,Notebook A5,Office,$3.68,2.0,2.5,cash,Y
ORD-102385,Oct 03 2025,Sarah Freeman,Jounieh,Wireless Mouse,Electronics,$19.84,3.0,0.0,wallet,N
ORD-102386,Dec 28 2025,Richard Murphy,Zahle,Notebook A5,Office,3.5,3.0,2.5,card,Y
ORD-102387,2025-11-12,Joshua Wilson,Jounieh,Toothpaste,Personal Care,2.42,3.0,1.0,card,Y
ORD-102388,05/11/2025,Katelyn Peterson,Jounieh,Bluetooth Speaker,Electronics,35.0,,0.0,wallet,N
ORD-102389,13/01/2026,Rachel Duran, ?????,Toothpaste,Personal Care,2.18,1.0,2.5,cash,N
ORD-102390,Dec 05 2025,Jennifer Smith,Jounieh,Shampoo 400ml,Personal Care,5.2,3.0,0.0,wallet,N
ORD-102391,2025-10-02,Earl Carter,Jounieh,iPhone 14 Case,Accessories,13.12,1.0,0.0,wallet,N
ORD-102392,24/10/2025,Amy Cunningham,Zahle,Laptop Stand,Office,22.0,1.0,0.0,cash,N
ORD-102393,Jan 21 2026,Michael Bonilla,Sidon,Olive Oil 1L,Grocery,10.4,3.0,0.0,wallet,Y
ORD-102394,2025-11-11,Robyn Whitney,Beirut,Bluetooth Speaker,Electronics,35.0,1.0,0.0,wallet,N
ORD-102395,Oct 23 2025,Richard Simon, ?????,USB-C Cable,Accessories,6.0,,0.0,cash,N
ORD-102396,09/12/2025,Michael Stewart,Byblos,Wireless Mouse,Electronics,18.9,2.0,,cash,N
ORD-102397,2025-12-25, laura hensley  ,Byblos,Laptop Stand,Office,22.0,2.0,0.0,wallet,N
ORD-102398,2026-01-12,Gary Ibarra,Beirut,USB-C Cable,Accessories,6.0,3.0,0.0,cash,N
ORD-102399,2025-11-29,Christine Wheeler,Sidon,Bluetooth Speaker,Electronics,35.0,2.0,0.0,wallet,N
ORD-102400,31/10/2025,Kenneth Liu,Jounieh,iPhone 14 Case,Accessories,12.5,3.0,2.5,cash,N
ORD-102401,Dec 25 2025,Tanner Johnson,Sidon,iPhone 14 Case,Accessories,12.5,,0.0,wallet,Y
ORD-102402,09/12/2025,Michael Barr,Tripoli,Notebook A5,Office,4.2,1.0,,card,N
ORD-102403,30/11/2025,Daniel Hill,Tripoli,iPhone 14 Case,Accessories,$12.5,1.0,1.0,card,Y
ORD-102404,Jan 01 2026,Tina Sullivan,beirut ,Olive Oil 1L,Grocery,11.88,2.0,,card,Y
ORD-102405,06/12/2025, mark torres  ,Byblos,Protein Bar,Grocery,"1,8",2.0,0.0,wallet,N
ORD-102406,Nov 22 2025,Julia Petty,Tripoli,Protein Bar,Grocery,"1,8",1.0,1.0,wallet,N
ORD-102407,2025-10-19, christopher maxwell  ,Sidon,Laptop Stand,Office,$20.9,1.0,0.0,card,N
ORD-102408,14/01/2026,Dr. Steven Sanders,Sidon,USB-C Cable,Accessories,6.0,,0.0,card,N
ORD-102409,21/01/2026,Jennifer Miller, ?????,Laptop Stand,Office,23.1,3.0,2.5,card,N
ORD-102410,Oct 07 2025,Thomas Williams, ?????,iPhone 14 Case,Accessories,"11,88",,0.0,cash,N
ORD-102411,16/11/2025, erin mcgee  ,Byblos,Olive Oil 1L,Grocery,9.4,1.0,,card,N
ORD-102412,Dec 26 2025,Elizabeth Wilson, ?????,Protein Bar,Grocery,2.16,,0.0,card,Y
ORD-102413,2025-12-24,Eric Watson,Sidon,Notebook A5,Office,$3.5,1.0,,cash,N
ORD-102414,2026-01-02, kathryn mckenzie  , ?????,Wireless Mouse,Electronics,18.9,,0.0,cash,Y
ORD-102415,Dec 18 2025,Robert Skinner,Tyre,Protein Bar,Grocery,$2.16,1.0,0.0,card,Y
ORD-102416,2026-01-25,Darlene Webster, ?????,Olive Oil 1L,Grocery,9.9,3.0,,card,N
ORD-102417,16/10/2025,Heidi Garner,Tyre,Wireless Mouse,Electronics,$18.9,1.0,0.0,wallet,N
ORD-102418,Nov 26 2025,Alison Hood,Zahle,Bluetooth Speaker,Electronics,$42.0,1.0,,wallet,N
ORD-102419,2025-11-13,Gary Aguilar,Sidon,Laptop Stand,Office,$26.4,1.0,1.0,wallet,Y
ORD-102420,Jan 02 2026,Walter Scott,Zahle,Toothpaste,Personal Care,"2,18",,0.0,cash,N
ORD-102421,Dec 11 2025,Jennifer Fowler,Sidon,Notebook A5,Office,3.5,1.0,,cash,Y
ORD-102422,Jan 17 2026,George Herring,Tyre,USB-C Cable,Accessories,6.0,3.0,0.0,wallet,N
ORD-102423,24/01/2026, mark warren  , ?????,Protein Bar,Grocery,2.16,2.0,2.5,cash,N
ORD-102424,2025-11-19,Dennis Brandt,Tripoli,Bluetooth Speaker,Electronics,$35.0,2.0,2.5,wallet,N
ORD-102425,Dec 26 2025, holly robinson  , ?????,iPhone 14 Case,Accessories,12.5,1.0,2.5,card,N
ORD-102426,2025-10-27,Timothy Cowan,Tyre,Olive Oil 1L,Grocery,$9.4,1.0,0.0,wallet,N
ORD-102427,01/11/2025,Brett Williams,Zahle,USB-C Cable,Accessories,$6.0,3.0,,wallet,Y
ORD-102428,Nov 19 2025,Jamie Johnson,Zahle,Laptop Stand,Office,22.0,3.0,0.0,wallet,N
ORD-102429,Jan 25 2026,James Monroe,Tripoli,Shampoo 400ml,Personal Care,$5.2,1.0,0.0,wallet,Y
ORD-102430,2025-11-07,Michael Miller,Sidon,Laptop Stand,Office,26.4,3.0,2.5,cash,N
ORD-102431,Dec 07 2025,Christopher Black, ?????,Bluetooth Speaker,Electronics,35.0,1.0,0.0,card,N
ORD-102432,23/01/2026,Angela Johnson,Byblos,USB-C Cable,Accessories,6.3,2.0,0.0,card,N
ORD-102433,Dec 25 2025,Douglas Forbes,Zahle,Toothpaste,Personal Care,2.42,,1.0,wallet,N
ORD-102434,2025-12-16,Crystal Sawyer,Beirut,Olive Oil 1L,Grocery,$11.88,2.0,0.0,card,N
ORD-102435,2025-11-19,Tracey Doyle,Zahle,Shampoo 400ml,Personal Care,6.24,3.0,0.0,cash,N
ORD-102436,2026-01-29,Alexis Beltran,Byblos,Wireless Mouse,Electronics,18.9,2.0,2.5,wallet,N
ORD-102437,2025-12-28,Martin Hernandez,Beirut,Olive Oil 1L,Grocery,$10.4,,1.0,wallet,N
ORD-102438,2025-10-14, mark fields  ,Zahle,Laptop Stand,Office,22.0,1.0,0.0,wallet,N
ORD-102439,17/10/2025, erin strickland phd  ,Jounieh,Wireless Mouse,Electronics,18.9,,,card,N
ORD-102440,Nov 07 2025, steven sparks  ,Sidon,Laptop Stand,Office,22.0,3.0,1.0,card,N
ORD-102441,2025-12-09,Heather Dawson,Tripoli,iPhone 14 Case,Accessories,13.12,1.0,1.0,cash,N
ORD-102442,23/12/2025,Richard Johnson,Byblos,Olive Oil 1L,Grocery,9.9,3.0,0.0,cash,N
ORD-102443,2026-01-28,Heather Reynolds,Jounieh,Toothpaste,Personal Care,2.3,,1.0,wallet,Y
ORD-102444,2025-12-21, jackson romero  ,beirut ,iPhone 14 Case,Accessories,$11.88,2.0,0.0,card,N
ORD-102445,2025-11-30,Robert Hughes,Byblos,Laptop Stand,Office,23.1,,0.0,cash,N
ORD-102446,2026-01-07,Paul Ramirez,Jounieh,Protein Bar,Grocery,$1.8,,0.0,cash,N
ORD-102447,24/01/2026, sara jenkins  ,Beirut,Notebook A5,Office,4.2,1.0,1.0,wallet,N
ORD-102448,Nov 25 2025,Mackenzie Henry,Jounieh,Laptop Stand,Office,"22,0",1.0,2.5,wallet,Y
ORD-102449,15/12/2025,Brenda Chapman,beirut ,Toothpaste,Personal Care,2.3,3.0,,card,N
ORD-102450,Oct 18 2025, tamara werner  ,Jounieh,iPhone 14 Case,Accessories,12.5,1.0,0.0,cash,Y
ORD-102451,10/01/2026,Holly Vazquez,Zahle,Bluetooth Speaker,Electronics,35.0,2.0,0.0,card,N
ORD-102452,Jan 29 2026,Janice Scott, ?????,Shampoo 400ml,Personal Care,6.24,1.0,1.0,wallet,N
ORD-102453,2025-12-23,Charles Herrera,Jounieh,Notebook A5,Office,3.5,2.0,0.0,cash,N
ORD-102454,Nov 05 2025,Pamela Franco,Beirut,Notebook A5,Office,$3.5,1.0,,card,Y
ORD-102455,01/10/2025, jacob johnson  ,Tyre,Olive Oil 1L,Grocery,9.9,1.0,,wallet,N
ORD-102456,2026-01-10,Larry Graham,Tripoli,Laptop Stand,Office,23.1,1.0,1.0,cash,Y
ORD-102457,21/10/2025, michelle clayton  ,Beirut,Notebook A5,Office,3.5,2.0,,wallet,Y
ORD-102458,Oct 15 2025,Rebecca Williams,beirut ,Notebook A5,Office,3.32,1.0,1.0,wallet,N
ORD-102459,16/10/2025,Michael Benton,Jounieh,USB-C Cable,Accessories,6.0,2.0,2.5,card,N
ORD-102460,15/12/2025,Daniel Davis,Byblos,Protein Bar,Grocery,1.8,3.0,,card,Y
ORD-102461,Jan 26 2026,Matthew Ferguson,beirut ,Laptop Stand,Office,20.9,3.0,,card,N
ORD-102462,01/02/2026,Madeline Edwards,Tripoli,Laptop Stand,Office,23.1,2.0,0.0,wallet,N
ORD-102463,14/10/2025,Emily Randall,beirut ,Shampoo 400ml,Personal Care,6.24,1.0,2.5,cash,N
ORD-102464,Oct 23 2025,Chase Hansen,Jounieh,Olive Oil 1L,Grocery,11.88,2.0,0.0,wallet,N
ORD-102465,Oct 27 2025,Jeffrey Duncan,Tyre,Bluetooth Speaker,Electronics,$35.0,1.0,0.0,card,N
ORD-102466,2026-01-10,Ronnie Nelson, ?????,Shampoo 400ml,Personal Care,6.24,2.0,2.5,wallet,Y
ORD-102467,12/10/2025,Donald Smith,Beirut,Wireless Mouse,Electronics,18.9,2.0,0.0,card,N
ORD-102468,2025-12-27,Jill Ruiz,Jounieh,Shampoo 400ml,Personal Care,4.94,2.0,1.0,card,N
ORD-102469,Oct 08 2025,Steve Hancock,Sidon,Laptop Stand,Office,22.0,3.0,0.0,cash,N
ORD-102470,2025-12-24,Ryan Diaz, ?????,Laptop Stand,Office,$26.4,1.0,0.0,cash,N
ORD-102471,19/12/2025,David Nelson,beirut ,Toothpaste,Personal Care,2.76,3.0,2.5,wallet,N
ORD-102472,2025-12-24,Diane Gonzalez,Byblos,USB-C Cable,Accessories,6.0,1.0,,wallet,N
ORD-102473,Jan 22 2026,Zachary Rivera, ?????,Shampoo 400ml,Personal Care,$4.94,1.0,1.0,wallet,N
ORD-102474,Nov 02 2025,Sydney Martin,Byblos,Wireless Mouse,Electronics,$22.68,,0.0,card,N
ORD-102475,2025-11-04,Rebecca Lee,Beirut,Shampoo 400ml,Personal Care,4.94,2.0,0.0,card,N
ORD-102476,30/11/2025,Shannon Morgan,Sidon,Wireless Mouse,Electronics,22.68,1.0,,wallet,Y
ORD-102477,Jan 11 2026, jennifer padilla  ,Tripoli,Laptop Stand,Office,23.1,3.0,0.0,card,N
ORD-102478,14/11/2025,Kyle Tate,Sidon,Wireless Mouse,Electronics,$19.84,1.0,0.0,card,N
ORD-102479,21/12/2025,Jacob Gutierrez,Tyre,Olive Oil 1L,Grocery,9.4,1.0,0.0,wallet,N
ORD-102480,07/10/2025,Danny Parrish,Jounieh,Bluetooth Speaker,Electronics,"35,0",3.0,0.0,card,N
ORD-102481,Nov 06 2025,Louis Reyes,beirut ,Notebook A5,Office,$3.5,3.0,1.0,cash,N
ORD-102482,Oct 13 2025,Amanda Braun,Zahle,Wireless Mouse,Electronics,17.95,1.0,,wallet,N
ORD-102483,Nov 10 2025,Kristy Gutierrez,Jounieh,Notebook A5,Office,3.5,1.0,0.0,cash,N
ORD-102484,2025-11-24,Michael Jensen,beirut ,iPhone 14 Case,Accessories,15.0,,2.5,wallet,N
ORD-102485,2025-10-21,Amanda Smith,Zahle,Olive Oil 1L,Grocery,$9.9,2.0,1.0,card,N
ORD-102486,Nov 11 2025,Danielle Cooke,beirut ,Protein Bar,Grocery,1.8,1.0,1.0,wallet,N
ORD-102487,2025-11-05,Ronald Wheeler,Byblos,Shampoo 400ml,Personal Care,5.2,3.0,0.0,card,N
ORD-102488,Oct 06 2025,George Ray,Tripoli,Shampoo 400ml,Personal Care,5.2,1.0,,wallet,N
ORD-102489,2025-12-27,Michael Marshall,Beirut,iPhone 14 Case,Accessories,13.12,2.0,0.0,wallet,Y
ORD-102490,2025-10-26,Megan Adams,Sidon,Protein Bar,Grocery,1.8,1.0,,card,N
ORD-102491,2025-10-01,Natalie Edwards,Tyre,USB-C Cable,Accessories,$7.2,1.0,0.0,card,N
ORD-102492,05/10/2025,Bobby Watson, ?????,Protein Bar,Grocery,1.8,,0.0,card,Y
ORD-102493,2025-10-20,Dr. Scott Pierce MD,beirut ,USB-C Cable,Accessories,5.7,1.0,2.5,card,N
ORD-102494,Dec 16 2025,Tyler Leach,Jounieh,Toothpaste,Personal Care,2.76,1.0,0.0,wallet,N
ORD-102495,14/12/2025, sarah burnett  ,Sidon,Toothpaste,Personal Care,2.3,1.0,0.0,wallet,N
ORD-102496,2025-10-11,Stephanie Hardin,Byblos,Shampoo 400ml,Personal Care,5.2,1.0,0.0,card,N
ORD-102497,02/11/2025, holly chase  ,Byblos,Shampoo 400ml,Personal Care,$5.46,1.0,0.0,wallet,Y
ORD-102498,2025-12-22,Corey Roberts,Tripoli,Bluetooth Speaker,Electronics,35.0,3.0,2.5,cash,N
ORD-102499,23/12/2025,Julian Rowe,Tyre,Protein Bar,Grocery,$1.71,2.0,0.0,card,N
ORD-102500,08/11/2025, jennifer guerra  ,Tyre,Laptop Stand,Office,"22,0",1.0,0.0,cash,N
ORD-102501,2025-12-27, valerie ferguson  ,Sidon,Laptop Stand,Office,20.9,1.0,2.5,card,N
ORD-102502,2025-11-09,Robert Rogers,Beirut,Wireless Mouse,Electronics,22.68,2.0,2.5,wallet,N
ORD-102503,Oct 16 2025, lisa thomas  ,Jounieh,Toothpaste,Personal Care,$2.76,3.0,,wallet,N
ORD-102504,2025-10-08,Michael Frazier,Tripoli,Wireless Mouse,Electronics,18.9,,0.0,cash,Y
ORD-102505,Nov 12 2025,Holly Lopez,Byblos,Laptop Stand,Office,23.1,2.0,0.0,cash,N
ORD-102506,2026-01-01,Lisa Cline,Byblos,Shampoo 400ml,Personal Care,4.94,2.0,,wallet,Y
ORD-102507,12/10/2025, john miller  ,Byblos,Laptop Stand,Office,$23.1,1.0,0.0,wallet,N
ORD-102508,20/12/2025,Tammy Howell,beirut ,Protein Bar,Grocery,$1.8,1.0,0.0,cash,N
ORD-102509,2026-01-22, todd ray  ,beirut ,iPhone 14 Case,Accessories,$13.12,1.0,0.0,card,N
ORD-102510,11/12/2025,Amy Bryant,Byblos,Wireless Mouse,Electronics,$22.68,,0.0,wallet,N
ORD-102511,2025-10-06,Mary Lyons,Zahle,Shampoo 400ml,Personal Care,$5.2,1.0,2.5,cash,N
ORD-102512,Jan 04 2026, cheryl reed  ,Jounieh,Olive Oil 1L,Grocery,$10.4,1.0,0.0,card,Y
ORD-102513,Dec 08 2025,Alyssa Steele, ?????,Bluetooth Speaker,Electronics,42.0,1.0,1.0,wallet,N
ORD-102514,18/12/2025,Tyler Banks,Sidon,USB-C Cable,Accessories,6.0,2.0,,card,N
ORD-102515,Nov 06 2025, edward archer  ,Byblos,iPhone 14 Case,Accessories,11.88,3.0,2.5,wallet,N
ORD-102516,30/12/2025, curtis acosta  ,Beirut,iPhone 14 Case,Accessories,$12.5,2.0,0.0,wallet,N
ORD-102517,2026-01-03,Derek Cantrell,Tripoli,Shampoo 400ml,Personal Care,5.2,1.0,0.0,wallet,Y
ORD-102518,Jan 09 2026,Brenda Cowan,Tripoli,Laptop Stand,Office,$22.0,3.0,0.0,cash,N
ORD-102519,2025-10-22, jon smith  ,Tyre,Shampoo 400ml,Personal Care,$5.2,1.0,0.0,card,N
ORD-102520,Oct 09 2025,Robert Arellano,Tyre,USB-C Cable,Accessories,"5,7",1.0,1.0,card,N
ORD-102521,20/01/2026,Paul Ellison,Sidon,Laptop Stand,Office,22.0,3.0,1.0,card,Y
ORD-102522,05/01/2026, jacqueline warner  ,Zahle,Shampoo 400ml,Personal Care,$4.94,2.0,2.5,wallet,Y
ORD-102523,15/12/2025,Judy Wright,Tyre,Wireless Mouse,Electronics,$19.84,,2.5,card,Y
ORD-102524,Oct 14 2025,Meagan Stanley,Zahle,Shampoo 400ml,Personal Care,4.94,1.0,2.5,cash,N
ORD-102525,Jan 18 2026,Leslie Gonzalez,Beirut,Wireless Mouse,Electronics,"17,95",2.0,0.0,card,Y
ORD-102526,2025-11-19,Jillian Ortiz,Jounieh,Bluetooth Speaker,Electronics,"33,25",3.0,,cash,Y
ORD-102527,Oct 25 2025,Randy Miller,Beirut,Toothpaste,Personal Care,2.3,3.0,1.0,cash,Y
ORD-102528,09/12/2025,Nicholas Alvarado,Zahle,Protein Bar,Grocery,$2.16,3.0,0.0,wallet,N
ORD-102529,30/01/2026,Brian James,Tyre,Olive Oil 1L,Grocery,$9.9,1.0,0.0,card,N
ORD-102530,Dec 18 2025, jacob phillips  ,Zahle,Olive Oil 1L,Grocery,9.9,1.0,,card,Y
ORD-102531,13/11/2025,Rachel Hernandez,Zahle,Laptop Stand,Office,22.0,,,card,N
ORD-102532,Dec 09 2025, wendy hicks md  ,beirut ,Bluetooth Speaker,Electronics,35.0,2.0,0.0,card,N
ORD-102533,Nov 16 2025,Thomas Farley,Sidon,Olive Oil 1L,Grocery,9.9,,2.5,wallet,N
ORD-102534,2026-01-24,Maria Wilkerson,beirut ,Protein Bar,Grocery,$1.8,1.0,1.0,card,N
ORD-102535,2025-12-02,Adrian Taylor,Beirut,Bluetooth Speaker,Electronics,35.0,3.0,0.0,cash,N
ORD-102536,2026-01-14, erin spence  ,Tripoli,Toothpaste,Personal Care,2.3,1.0,1.0,cash,N
ORD-102537,05/01/2026,Lisa Barr,Tyre,USB-C Cable,Accessories,$6.3,,1.0,cash,Y
ORD-102538,2025-11-26,Dorothy Serrano,Zahle,USB-C Cable,Accessories,$6.0,,0.0,card,Y
ORD-102539,Jan 13 2026, gary espinoza  , ?????,USB-C Cable,Accessories,6.3,,0.0,card,Y
ORD-102540,06/11/2025,Kevin Williams,beirut ,Olive Oil 1L,Grocery,"9,9",1.0,1.0,card,N
ORD-102541,Oct 21 2025, cathy joseph  ,Sidon,Bluetooth Speaker,Electronics,35.0,1.0,0.0,card,N
ORD-102542,2026-01-08,Andrea Harmon,Tyre,Shampoo 400ml,Personal Care,"6,24",1.0,2.5,cash,N
ORD-102543,02/11/2025,Robert Zavala,Tripoli,Bluetooth Speaker,Electronics,36.75,,0.0,cash,N
ORD-102544,Oct 25 2025,Bethany Ho,Beirut,iPhone 14 Case,Accessories,12.5,1.0,2.5,card,N
ORD-102545,2025-11-14, christopher thomas  ,Jounieh,Protein Bar,Grocery,1.8,1.0,2.5,wallet,Y
ORD-102546,26/11/2025, valerie nash  ,Zahle,Notebook A5,Office,3.68,1.0,0.0,cash,N
ORD-102547,Oct 30 2025,Keith Adams,Zahle,Toothpaste,Personal Care,2.18,,0.0,card,N
ORD-102548,27/10/2025, evelyn lamb  ,Beirut,Olive Oil 1L,Grocery,9.9,1.0,0.0,card,N
ORD-102549,2025-11-08,Richard Terrell DDS,Tripoli,Wireless Mouse,Electronics,18.9,,2.5,card,N
ORD-102550,2025-10-11,Jonathon Carpenter,beirut ,Wireless Mouse,Electronics,18.9,,0.0,wallet,N
ORD-102551,2026-01-10,Randall Chavez,Byblos,Bluetooth Speaker,Electronics,36.75,2.0,2.5,cash,N
ORD-102552,Jan 06 2026,Denise Knight,Beirut,Toothpaste,Personal Care,2.3,2.0,2.5,cash,N
ORD-102553,23/11/2025,Elizabeth Kelly,Zahle,Toothpaste,Personal Care,2.42,1.0,0.0,cash,N
ORD-102554,Oct 13 2025,Haley Yates,Tripoli,Toothpaste,Personal Care,2.3,1.0,0.0,wallet,N
ORD-102555,2025-10-14,Emily Rogers,Tyre,Wireless Mouse,Electronics,17.95,1.0,0.0,card,Y
ORD-102556,Oct 03 2025, scott carpenter  ,Tyre,Wireless Mouse,Electronics,18.9,1.0,0.0,card,N
ORD-102557,04/10/2025,Timothy Johnson,Jounieh,Shampoo 400ml,Personal Care,4.94,3.0,1.0,cash,N
ORD-102558,19/12/2025,Jennifer Fuller,Zahle,Wireless Mouse,Electronics,18.9,3.0,1.0,cash,Y
ORD-102559,2025-10-14, kurt carey  ,Jounieh,Olive Oil 1L,Grocery,$10.4,3.0,0.0,card,Y
ORD-102560,01/10/2025,Nancy Thomas,Beirut,Olive Oil 1L,Grocery,"9,9",1.0,,cash,N
ORD-102561,09/12/2025,Cheryl Booth, ?????,iPhone 14 Case,Accessories,$15.0,2.0,,wallet,N
ORD-102562,Feb 01 2026,Carlos Mccoy,Tyre,Protein Bar,Grocery,2.16,1.0,0.0,card,Y
ORD-102563,Nov 11 2025,Suzanne Rivers,Tripoli,Toothpaste,Personal Care,2.42,1.0,0.0,cash,Y
ORD-102564,Oct 19 2025,Benjamin Chandler, ?????,Protein Bar,Grocery,1.8,1.0,,wallet,N
ORD-102565,21/01/2026,Aaron Nash,Byblos,USB-C Cable,Accessories,"6,0",1.0,0.0,card,Y
ORD-102566,30/12/2025,Joel Morgan,Tyre,Shampoo 400ml,Personal Care,$5.2,,0.0,wallet,Y
ORD-102567,2025-12-31,Carol Sweeney MD,Tyre,Laptop Stand,Office,22.0,1.0,2.5,card,Y
ORD-102568,04/12/2025, nina mclaughlin  ,Tripoli,USB-C Cable,Accessories,5.7,3.0,0.0,cash,N
ORD-102569,Oct 14 2025,Kayla Griffin,Beirut,Olive Oil 1L,Grocery,10.4,1.0,0.0,card,Y
ORD-102570,Feb 01 2026, zachary pittman  ,beirut ,Shampoo 400ml,Personal Care,$5.2,,0.0,card,N
ORD-102571,Nov 11 2025,Hector Horn,Beirut,Shampoo 400ml,Personal Care,$6.24,1.0,1.0,wallet,Y
ORD-102572,Jan 14 2026,Elizabeth Nicholson,Byblos,Bluetooth Speaker,Electronics,33.25,2.0,0.0,card,N
ORD-102573,Dec 15 2025,Roberto Frost,Sidon,Olive Oil 1L,Grocery,"9,4",,1.0,wallet,N
ORD-102574,2025-10-13, eric parks  ,Tyre,Wireless Mouse,Electronics,18.9,1.0,0.0,wallet,N
ORD-102575,02/11/2025, cathy roth  ,beirut ,Shampoo 400ml,Personal Care,$5.46,1.0,,wallet,Y
ORD-102576,Dec 14 2025,Michael Lopez,Zahle,Olive Oil 1L,Grocery,$10.4,1.0,0.0,wallet,N
ORD-102577,2026-01-18,Adrienne Burgess,Byblos,Bluetooth Speaker,Electronics,35.0,,1.0,cash,N
ORD-102578,11/12/2025,Geoffrey Collins,Sidon,Olive Oil 1L,Grocery,9.9,2.0,0.0,cash,N
ORD-102579,06/12/2025,Becky Smith,Beirut,Toothpaste,Personal Care,$2.76,,2.5,card,Y
ORD-102580,2025-11-30,Barbara Mcconnell,beirut ,Toothpaste,Personal Care,$2.3,1.0,1.0,wallet,N
ORD-102581,Jan 27 2026,Melanie Coleman,Jounieh,Protein Bar,Grocery,"1,8",2.0,0.0,card,Y
ORD-102582,02/12/2025, joseph roth  , ?????,Toothpaste,Personal Care,2.76,1.0,0.0,cash,N
ORD-102583,06/11/2025,Miranda Munoz,Jounieh,USB-C Cable,Accessories,6.0,1.0,1.0,cash,Y
ORD-102584,Dec 18 2025,Laura Ruiz,Beirut,Wireless Mouse,Electronics,17.95,1.0,1.0,wallet,N
ORD-102585,Dec 10 2025, edward robinson  ,Zahle,Bluetooth Speaker,Electronics,42.0,3.0,,cash,N
ORD-102586,15/12/2025,Nancy Yates,Jounieh,Shampoo 400ml,Personal Care,$5.46,1.0,0.0,wallet,N
ORD-102587,Jan 31 2026, kyle buchanan  ,Tripoli,Protein Bar,Grocery,$2.16,1.0,1.0,cash,Y
ORD-102588,2025-11-12,Heather Henderson, ?????,Protein Bar,Grocery,$1.71,,0.0,wallet,Y
ORD-102589,Jan 08 2026,Steven Chavez,Sidon,Shampoo 400ml,Personal Care,4.94,1.0,0.0,cash,N
ORD-102590,30/01/2026,Jean Young, ?????,Olive Oil 1L,Grocery,9.9,3.0,2.5,card,N
ORD-102591,Jan 15 2026,Joseph Oconnor,Jounieh,Protein Bar,Grocery,1.89,1.0,2.5,cash,N
ORD-102592,2025-11-30,Gina Owens,Byblos,USB-C Cable,Accessories,6.0,1.0,0.0,wallet,N
ORD-102593,2025-11-27,Peter Chan,Jounieh,Notebook A5,Office,$3.68,3.0,0.0,card,N
ORD-102594,07/12/2025,Heather Barrett,Tyre,Laptop Stand,Office,22.0,1.0,,card,Y
ORD-102595,2025-11-27,Eric Moore,Byblos,USB-C Cable,Accessories,$6.0,1.0,2.5,cash,N
ORD-102596,2025-12-23,Anthony Marquez,Tripoli,Wireless Mouse,Electronics,19.84,2.0,1.0,cash,N
ORD-102597,30/10/2025,Kylie Hill,Beirut,Wireless Mouse,Electronics,$18.9,1.0,,card,N
ORD-102598,2025-10-20, frances vaughn  ,Zahle,USB-C Cable,Accessories,7.2,,2.5,wallet,Y
ORD-102599,Nov 16 2025,Angel Hunt,Sidon,Olive Oil 1L,Grocery,9.9,1.0,,card,N
